Time,CPU Util,GPU Util,MEM Util,CPU Temp,GPU Temp,CPU Power Consumption,GPU Power Consumption
14:11:32,25.44,40.5,0.62,48.0,44.5,1.46,0.16
14:11:35,25.44,0.0,0.62,47.5,45.0,1.42,0.08
14:11:37,19.61,0.0,0.62,48.0,44.5,1.34,0.08
14:11:40,19.61,0.0,0.62,48.0,44.5,1.3,0.08
14:11:42,25.44,0.0,0.62,48.0,46.0,1.18,0.0
14:11:45,25.43,1.9,0.62,48.0,44.5,1.3,0.16
14:11:47,19.61,0.0,0.62,47.5,44.5,1.3,0.08
14:11:50,19.61,0.0,0.62,48.0,44.5,1.3,0.08
14:11:52,25.43,0.0,0.62,48.5,45.0,1.38,0.08
14:11:55,25.43,0.0,0.62,48.0,45.0,1.34,0.08
14:11:57,19.61,0.0,0.62,48.0,45.0,1.34,0.08
14:12:00,19.61,32.1,0.62,48.0,45.0,1.54,0.16
14:12:02,25.43,0.0,0.62,48.0,44.5,1.38,0.08
14:12:05,25.43,0.0,0.62,48.0,45.0,1.38,0.08
14:12:07,19.61,31.9,0.62,48.0,44.5,1.5,0.12
14:12:10,19.61,7.4,0.62,47.5,44.5,1.3,0.08
14:12:12,25.44,0.0,0.62,48.0,45.0,1.34,0.08
14:12:15,25.44,35.1,0.62,48.0,44.5,1.46,0.16
14:12:17,19.61,0.0,0.62,47.5,45.0,1.34,0.08
14:12:20,19.61,0.0,0.62,48.5,45.0,1.34,0.08
14:12:22,25.44,0.0,0.62,48.5,46.5,1.1,0.0
14:12:25,25.44,0.0,0.62,48.0,44.5,1.38,0.16
14:12:27,19.61,0.0,0.62,48.5,45.0,1.3,0.08
14:12:30,19.61,0.0,0.62,47.5,45.0,1.3,0.08
14:12:32,25.44,0.0,0.62,47.5,44.5,1.42,0.08
14:12:35,25.44,2.4,0.62,47.5,45.0,1.34,0.08
14:12:37,19.61,33.6,0.62,48.5,44.5,1.58,0.16
14:12:40,19.61,0.0,0.62,48.5,44.5,1.3,0.08
14:12:42,25.44,0.0,0.62,48.0,45.0,1.34,0.08
14:12:45,25.44,0.0,0.62,48.0,44.5,1.5,0.16
14:12:47,19.61,0.0,0.62,47.5,45.0,1.34,0.08
14:12:50,19.61,4.4,0.62,48.0,44.5,1.3,0.08
14:12:52,25.44,33.0,0.62,48.0,44.5,1.58,0.16
14:12:55,25.44,0.0,0.62,48.0,45.0,1.38,0.08
14:12:57,19.61,0.0,0.62,48.0,45.0,1.38,0.12
14:13:00,19.61,0.0,0.62,48.5,45.0,1.38,0.08
14:13:02,25.45,0.0,0.62,48.0,46.0,1.14,0.0
14:13:05,25.45,0.0,0.62,48.5,44.5,1.3,0.16
14:13:07,19.61,0.0,0.62,47.5,45.0,1.38,0.12
14:13:10,19.61,9.4,0.62,47.5,45.0,1.5,0.12
14:13:12,25.45,2.5,0.62,47.5,45.0,1.3,0.08
14:13:15,25.45,0.0,0.62,48.5,45.0,1.34,0.08
14:13:17,19.61,0.0,0.62,48.0,44.5,1.3,0.08
14:13:20,19.61,36.7,0.62,47.5,45.0,1.46,0.12
14:13:22,25.45,4.4,0.62,47.5,45.0,1.3,0.08
14:13:25,25.45,0.0,0.62,47.5,44.5,1.34,0.08
14:13:27,19.61,0.0,0.62,48.5,45.0,1.3,0.08
14:13:30,19.61,6.8,0.62,48.0,45.0,1.42,0.12
14:13:32,25.45,0.0,0.62,48.0,45.0,1.34,0.08
14:13:35,25.45,33.5,0.62,48.0,44.5,1.58,0.2
14:13:37,19.61,0.0,0.62,48.0,45.0,1.3,0.08
14:13:40,19.61,0.0,0.62,48.0,45.0,1.34,0.08
14:13:42,25.45,0.0,0.62,47.5,44.5,1.26,0.12
14:13:45,25.45,0.0,0.62,47.5,44.5,1.38,0.12
14:13:47,19.61,1.9,0.62,48.5,44.5,1.34,0.08
14:13:50,19.61,32.2,0.62,48.0,45.0,1.5,0.16
14:13:52,25.45,0.0,0.62,48.0,44.5,1.3,0.08
14:13:55,25.45,3.8,0.62,48.5,44.5,1.3,0.08
14:13:57,19.61,0.0,0.62,48.5,44.5,1.38,0.08
14:14:00,19.61,0.0,0.62,47.5,45.0,1.3,0.08
14:14:02,25.45,0.0,0.62,47.5,45.0,1.34,0.08
14:14:05,25.45,33.1,0.62,48.0,45.5,1.54,0.16
14:14:07,19.61,0.0,0.62,49.0,44.5,1.3,0.08
14:14:10,19.61,17.9,0.62,47.5,44.5,1.34,0.08
14:14:12,25.46,38.0,0.62,48.0,45.0,1.62,0.16
14:14:15,25.46,0.0,0.62,47.5,45.0,1.34,0.08
14:14:17,19.61,0.0,0.62,48.0,45.0,1.34,0.08
14:14:20,19.61,30.0,0.62,48.0,45.0,1.5,0.16
14:14:22,25.46,0.0,0.62,48.0,45.0,1.3,0.08
14:14:25,25.46,1.9,0.62,48.5,44.5,1.38,0.16
14:14:27,19.61,0.0,0.62,48.0,45.0,1.38,0.08
14:14:30,19.61,0.0,0.62,47.5,44.5,1.3,0.08
14:14:32,25.46,0.0,0.62,48.0,44.5,1.3,0.08
14:14:35,25.46,0.0,0.62,48.0,45.0,1.34,0.08
14:14:37,19.62,31.7,0.62,48.0,45.0,1.54,0.16
14:14:40,19.62,0.0,0.62,47.5,44.5,1.34,0.08
14:14:42,25.46,36.2,0.62,48.0,45.0,1.54,0.16
14:14:45,25.46,0.0,0.62,47.5,45.0,1.3,0.08
14:14:47,19.62,0.0,0.62,48.0,45.0,1.42,0.08
14:14:50,19.62,0.0,0.62,48.5,45.0,1.3,0.08
14:14:52,25.46,1.9,0.62,48.5,44.5,1.3,0.08
14:14:55,25.46,0.0,0.62,48.5,45.0,1.34,0.08
14:14:57,19.62,0.0,0.62,48.5,45.0,1.38,0.08
14:15:00,19.62,0.0,0.62,48.0,45.0,1.3,0.08
